order_id,Priority,Cust_id,Segment,City,Category,Subcategory,Container,Profit,Quantity,Sales,Mode,order_Dte,Mnth,Year
86857,Low,1856,Corporate,Vancouver,Technology,Office Machines,Medium Box,1882,15,3134,Regular Air,01/06/2016,6,2016
88123,Medium,2731,Consumer,Milan,Office Supplies,Accessories,Small Box,227,12,332,Regular Air,02/06/2016,6,2016
90733,Medium,1500,HomeOffice,Sao Paulo,Office Supplies,Appliances,Small Box,243,5,1783,Regular Air,04/06/2016,6,2016
90830,Medium,178,SmallBusiness,Cardiff,Office Supplies,Paper,Small Box,26,8,54,Regular Air,05/06/2016,6,2016
45413,High,1193,SmallBusiness,Buenos Aires,Office Supplies,Accessories,Small Box,2,36,193,Regular Air,07/06/2016,6,2016
87340,Not Specified,1913,Corporate,Victoria,Office Supplies,Pens,Wrap Bag,-14,15,23,Regular Air,07/06/2016,6,2016
87340,Not Specified,1914,Corporate,Victoria,Office Supplies,Appliances,Small Box,901,5,1482,Regular Air,07/06/2016,6,2016
89737,Critical,1265,HomeOffice,Sao Paulo,Technology,Telephones,Small Box,303,9,608,Regular Air,10/06/2016,6,2016
87860,Critical,1793,Consumer,Varanasi,Furniture,Furnishings,Small Box,-190,10,326,Express Air,10/06/2016,6,2016
86028,Critical,454,HomeOffice,Perth,Furniture,Furnishings,Small Pack,-29,19,126,Regular Air,11/06/2016,6,2016
87001,Not Specified,776,HomeOffice,Ryazan,Office Supplies,Storage,Large Box,-849,17,1371,Regular Air,12/06/2016,6,2016
53350,Not Specified,3121,HomeOffice,New York City,Office Supplies,Accessories,Small Box,2507,36,11045,Regular Air,14/06/2016,6,2016
16897,Not Specified,2882,Consumer,Stockholm,Furniture,Chairs,Jumbo Drum,-235,2,664,Delivery Truck,14/06/2016,6,2016
5984,Low,1193,Consumer,San Pedro,Office Supplies,Appliances,Small Box,-30,56,605,Regular Air,16/06/2016,6,2016
91485,Critical,2337,HomeOffice,Marseille,Office Supplies,Appliances,Small Box,521,17,807,Regular Air,17/06/2016,6,2016
86048,Critical,1847,HomeOffice,Vancouver,Technology,Telephones,Small Box,41,6,889,Regular Air,18/06/2016,6,2016
89693,Medium,1346,HomeOffice,Tel Aviv,Technology,Telephones,Medium Box,2,11,88,Regular Air,19/06/2016,6,2016
90400,High,2162,Corporate,Ahmedabad,Furniture,Bookcases,Jumbo Box,-79,8,545,Delivery Truck,21/06/2016,6,2016
89075,High,3017,Corporate,Riyadh,Technology,Telephones,Small Box,660,18,1228,Regular Air,23/06/2016,6,2016
88957,Medium,1312,Corporate,Rio de Janeiro,Office Supplies,Accessories,Small Box,3,3,27,Regular Air,25/06/2016,6,2016
88291,Low,2859,Corporate,Santiago,Office Supplies,Pens,Wrap Bag,25,19,35,Express Air,26/06/2016,6,2016
90898,Low,2118,HomeOffice,Hong Kong,Furniture,Chairs,Jumbo Drum,-214,3,301,Delivery Truck,26/06/2016,6,2016
86716,Not Specified,1447,SmallBusiness,Rio de Janeiro,Furniture,Chairs,Jumbo Drum,-173,2,355,Delivery Truck,28/06/2016,6,2016
87615,Low,1623,SmallBusiness,Merida,Technology,Telephones,Small Box,806,12,1516,Express Air,28/06/2016,6,2016
88526,Low,3,Corporate,Sydney,Technology,Office Machines,Jumbo Drum,968,12,1409,Delivery Truck,30/06/2016,6,2016
88420,High,2127,HomeOffice,Cancun,Technology,Telephones,Small Box,804,12,1469,Regular Air,02/07/2016,7,2016
91289,High,2459,HomeOffice,Shanghai,Office Supplies,Pens,Wrap Bag,85,13,127,Regular Air,02/07/2016,7,2016
87144,High,923,SmallBusiness,Kaliningrad,Office Supplies,Storage,Small Box,1447,13,2176,Express Air,03/07/2016,7,2016
89954,Medium,1778,Corporate,Cancun,Technology,Telephones,Small Box,-17,5,231,Regular Air,06/07/2016,7,2016
86785,High,1116,HomeOffice,Singapore,Office Supplies,Paper,Small Box,181,17,410,Regular Air,07/07/2016,7,2016
25569,High,1291,SmallBusiness,Córdoba,Office Supplies,Paper,Small Box,-18,38,448,Regular Air,08/07/2016,7,2016
90511,Low,3366,HomeOffice,Charlotte,Furniture,Bookcases,Jumbo Box,-428,4,426,Delivery Truck,09/07/2016,7,2016
87794,Not Specified,2447,Consumer,Shanghai,Technology,Peripherals,Small Pack,230,8,357,Regular Air,09/07/2016,7,2016
1793,Not Specified,1745,HomeOffice,Hong Kong,Office Supplies,Accessories,Small Box,-92,50,321,Regular Air,10/07/2016,7,2016
86955,Medium,2395,Corporate,Raleigh,Furniture,Furnishings,Small Box,186,13,438,Regular Air,12/07/2016,7,2016
91178,Not Specified,540,SmallBusiness,Adelaide,Office Supplies,Appliances,Large Box,-58,16,73,Express Air,12/07/2016,7,2016
86008,Not Specified,2137,Corporate,Cancun,Office Supplies,Pens,Wrap Bag,112,8,157,Regular Air,14/07/2016,7,2016
89133,Not Specified,3035,HomeOffice,Shanghai,Office Supplies,Appliances,Medium Box,-185,16,351,Regular Air,15/07/2016,7,2016
89629,Critical,1033,Corporate,Singapore,Office Supplies,Accessories,Small Box,39,4,252,Regular Air,16/07/2016,7,2016
88779,Not Specified,2984,Corporate,Hartford,Technology,Peripherals,Small Pack,-57,2,78,Regular Air,16/07/2016,7,2016
91450,Not Specified,2564,HomeOffice,Albany,Office Supplies,Rubber Bands,Wrap Bag,7,14,31,Regular Air,19/07/2016,7,2016
86652,Low,1680,Consumer,Toronto,Technology,Peripherals,Small Box,-65,13,412,Regular Air,19/07/2016,7,2016
86810,Not Specified,3172,HomeOffice,Marseille,Furniture,Chairs,Jumbo Drum,-401,1,275,Delivery Truck,20/07/2016,7,2016
87206,Not Specified,1727,SmallBusiness,Beijing,Office Supplies,Paper,Small Box,-127,8,175,Regular Air,20/07/2016,7,2016
90877,Low,2566,HomeOffice,Austin,Office Supplies,Accessories,Small Box,228,15,360,Regular Air,20/07/2016,7,2016
88037,Low,2209,HomeOffice,Mossel Bay,Office Supplies,Appliances,Small Box,8,15,178,Regular Air,21/07/2016,7,2016
90749,Low,1480,Consumer,Rio de Janeiro,Office Supplies,Storage,Small Box,-53,3,51,Regular Air,25/07/2016,7,2016
86708,High,2251,HomeOffice,Vancouver,Furniture,Chairs,Jumbo Drum,4999,14,7328,Delivery Truck,25/07/2016,7,2016
42982,Low,491,Consumer,Edinburgh,Furniture,Furnishings,Large Box,448,17,1852,Express Air,26/07/2016,7,2016
86463,Medium,908,HomeOffice,Voronezh,Technology,Telephones,Small Box,70,8,1291,Express Air,28/07/2016,7,2016
88994,Low,2343,Corporate,Paris,Office Supplies,Appliances,Small Box,1303,11,1983,Regular Air,28/07/2016,7,2016
90165,Low,3120,HomeOffice,Boise,Technology,Copiers and Fax,Large Box,-92,1,192,Regular Air,29/07/2016,7,2016
90690,Not Specified,2192,HomeOffice,Bangalore,Office Supplies,Appliances,Small Box,47,9,109,Express Air,31/07/2016,7,2016
13988,Not Specified,2190,HomeOffice,Ahmedabad,Office Supplies,Appliances,Small Box,-2,36,436,Express Air,31/07/2016,7,2016
91511,Low,2754,Consumer,Augusta,Office Supplies,Accessories,Small Box,-57,13,73,Regular Air,31/07/2016,7,2016
87972,Critical,2258,Corporate,Vancouver,Office Supplies,Rubber Bands,Wrap Bag,-20,12,50,Regular Air,03/08/2016,8,2016
87972,Critical,2258,Corporate,Toronto,Office Supplies,Storage,Small Box,20,3,193,Regular Air,03/08/2016,8,2016
88711,Not Specified,2715,Corporate,Madrid,Office Supplies,Labels,Small Box,41,21,61,Regular Air,03/08/2016,8,2016
87268,High,977,Corporate,Moscow,Office Supplies,Appliances,Small Box,77,3,378,Regular Air,04/08/2016,8,2016
90326,High,2450,HomeOffice,Shanghai,Office Supplies,Paper,Small Box,-44,8,49,Regular Air,05/08/2016,8,2016
86994,High,3180,Corporate,New York,Furniture,Tables,Jumbo Box,-280,18,2128,Delivery Truck,06/08/2016,8,2016
91052,Low,2801,HomeOffice,Mossel Bay,Office Supplies,Paper,Small Box,-14,6,39,Regular Air,09/08/2016,8,2016
89809,Low,3195,Consumer,Des Moines,Technology,Telephones,Small Box,565,13,1625,Express Air,09/08/2016,8,2016
87926,Medium,2545,SmallBusiness,Houston,Office Supplies,Storage,Small Box,567,5,802,Regular Air,09/08/2016,8,2016
89233,Not Specified,2454,Corporate,Shanghai,Office Supplies,Paper,Small Box,5,11,73,Regular Air,11/08/2016,8,2016
86030,Medium,454,Corporate,Adelaide,Furniture,Furnishings,Small Box,215,25,332,Regular Air,11/08/2016,8,2016
91303,High,3351,SmallBusiness,San Francisco,Technology,Peripherals,Small Pack,41,6,104,Regular Air,12/08/2016,8,2016
90903,High,1876,Consumer,Victoria,Technology,Copiers and Fax,Large Box,435,2,1418,Regular Air,13/08/2016,8,2016
88792,Critical,1707,Consumer,Toronto,Office Supplies,Accessories,Small Box,441,3,1266,Regular Air,14/08/2016,8,2016
89002,Medium,2483,Corporate,Tokyo,Furniture,Furnishings,Medium Box,-195,25,139,Regular Air,14/08/2016,8,2016
86677,Medium,1593,HomeOffice,Tijuana,Office Supplies,Paper,Small Box,-10,6,30,Regular Air,16/08/2016,8,2016
90723,Low,2372,Corporate,Providence,Office Supplies,Pens,Small Box,-38,20,349,Regular Air,17/08/2016,8,2016
90172,Medium,895,Corporate,Kaliningrad,Office Supplies,Paper,Small Box,-20,7,45,Express Air,17/08/2016,8,2016
86786,Critical,1115,Consumer,Buenos Aires,Office Supplies,Storage,Small Box,434,21,872,Regular Air,19/08/2016,8,2016
90466,High,3313,SmallBusiness,Salem,Office Supplies,Appliances,Jumbo Drum,-205,11,791,Delivery Truck,19/08/2016,8,2016
88725,Critical,2324,SmallBusiness,Hong Kong,Technology,Peripherals,Small Pack,288,13,452,Regular Air,20/08/2016,8,2016
91015,High,1994,SmallBusiness,Varanasi,Office Supplies,Paper,Small Box,-136,25,190,Regular Air,21/08/2016,8,2016
89154,Medium,2685,SmallBusiness,Stockholm,Office Supplies,Envelopes,Small Box,5,19,615,Regular Air,22/08/2016,8,2016
87228,Medium,1127,Consumer,San Pedro,Office Supplies,Envelopes,Small Box,230,7,419,Regular Air,23/08/2016,8,2016
88576,High,860,SmallBusiness,Voronezh,Office Supplies,Appliances,Large Box,-205,8,468,Regular Air,26/08/2016,8,2016
89534,High,154,HomeOffice,Bristol,Office Supplies,Paper,Small Box,-380,23,480,Regular Air,27/08/2016,8,2016
86344,Medium,1697,HomeOffice,Vancouver,Technology,Telephones,Small Box,-10,2,391,Regular Air,27/08/2016,8,2016
86805,High,3134,Corporate,Raleigh,Office Supplies,Envelopes,Small Box,-57,22,359,Regular Air,29/08/2016,8,2016
89825,Critical,1957,Consumer,Beijing,Office Supplies,Accessories,Small Box,83,9,265,Regular Air,29/08/2016,8,2016
89165,Not Specified,2295,Corporate,Hong Kong,Office Supplies,Accessories,Small Box,21,13,142,Regular Air,30/08/2016,8,2016
86245,Low,3273,SmallBusiness,Lincoln,Office Supplies,Rubber Bands,Wrap Bag,26,12,43,Regular Air,01/09/2016,9,2016
86245,Low,3273,SmallBusiness,Des Moines,Furniture,Furnishings,Small Pack,-35,26,121,Regular Air,01/09/2016,9,2016
88618,High,2964,Consumer,Nantes,Technology,Office Machines,Jumbo Drum,27,15,1763,Delivery Truck,02/09/2016,9,2016
89272,Medium,824,SmallBusiness,Kaliningrad,Furniture,Furnishings,Large Box,321,25,1185,Express Air,04/09/2016,9,2016
86323,Low,597,Consumer,Hobart,Furniture,Furnishings,Small Box,-4,19,738,Regular Air,04/09/2016,9,2016
86719,High,245,Corporate,Bristol,Furniture,Bookcases,Jumbo Box,-1431,21,1023,Delivery Truck,04/09/2016,9,2016
86083,Low,1238,Corporate,Cairo,Furniture,Tables,Jumbo Box,-124,6,1744,Delivery Truck,07/09/2016,9,2016
32804,Medium,2107,Corporate,Chicago,Office Supplies,Accessories,Small Box,-60,42,173,Regular Air,08/09/2016,9,2016
89638,Medium,1098,HomeOffice,Bangkok,Furniture,Furnishings,Large Box,884,11,1511,Regular Air,08/09/2016,9,2016
90308,Low,1509,Corporate,Recife,Furniture,Furnishings,Medium Box,594,17,1812,Regular Air,09/09/2016,9,2016
87533,Not Specified,3402,Consumer,Rome,Furniture,Tables,Jumbo Box,-1184,4,2140,Delivery Truck,11/09/2016,9,2016
88292,Low,2859,Corporate,Santiago,Office Supplies,Appliances,Small Box,-1,25,387,Regular Air,11/09/2016,9,2016
89826,High,1958,Consumer,Hong Kong,Office Supplies,Appliances,Small Box,410,13,785,Regular Air,12/09/2016,9,2016
26021,Critical,2491,Consumer,Los Angeles,Technology,Telephones,Medium Box,-8,36,798,Regular Air,13/09/2016,9,2016
86685,High,2234,Consumer,Victoria,Office Supplies,Appliances,Small Box,153,10,406,Regular Air,13/09/2016,9,2016
86488,High,2663,SmallBusiness,Aomori,Office Supplies,Accessories,Small Box,-32,9,62,Regular Air,14/09/2016,9,2016
87295,Critical,3123,Corporate,Boise,Office Supplies,Paper,Wrap Bag,25,8,47,Regular Air,15/09/2016,9,2016
86911,Critical,3153,Corporate,San Francisco,Office Supplies,Appliances,Large Box,-28,21,90,Regular Air,15/09/2016,9,2016
87929,Not Specified,2543,HomeOffice,Dallas,Office Supplies,Paper,Small Box,-17,15,96,Regular Air,17/09/2016,9,2016
59238,High,2618,Corporate,New York City,Office Supplies,Pens,Small Pack,9,23,964,Express Air,18/09/2016,9,2016
91029,Critical,1744,Consumer,Hong Kong,Office Supplies,Envelopes,Small Box,-47,23,59,Regular Air,18/09/2016,9,2016
85945,Low,1185,Consumer,Yaounde,Office Supplies,Pens,Small Pack,118,8,166,Regular Air,20/09/2016,9,2016
86345,Low,1696,HomeOffice,Toronto,Office Supplies,Accessories,Small Box,2,17,150,Regular Air,21/09/2016,9,2016
87327,Medium,2855,Corporate,Shanghai,Technology,Peripherals,Small Pack,280,19,410,Regular Air,21/09/2016,9,2016
89046,Critical,1975,Consumer,Merida,Office Supplies,Storage,Large Box,-378,8,2242,Express Air,22/09/2016,9,2016
13984,Critical,1959,HomeOffice,Hong Kong,Furniture,Furnishings,Wrap Bag,-1119,63,4467,Regular Air,23/09/2016,9,2016
89800,Low,2831,HomeOffice,Riyadh,Office Supplies,Pens,Wrap Bag,1,22,60,Regular Air,23/09/2016,9,2016
87788,Critical,1540,Corporate,Sao Paulo,Furniture,Furnishings,Small Box,-48,3,120,Regular Air,25/09/2016,9,2016
91385,High,878,Corporate,Yaroslavl,Office Supplies,Paper,Small Box,213,8,365,Regular Air,27/09/2016,9,2016
91487,High,2338,HomeOffice,Paris,Office Supplies,Storage,Small Box,1582,20,2955,Express Air,28/09/2016,9,2016
39654,Medium,1413,Corporate,Recife,Office Supplies,Accessories,Small Box,319,82,1794,Express Air,29/09/2016,9,2016
86135,High,303,Consumer,Manchester,Office Supplies,Appliances,Jumbo Drum,442,26,5312,Delivery Truck,30/09/2016,9,2016
87566,Not Specified,2797,Consumer,Augusta,Office Supplies,Paper,Small Box,-27,5,25,Regular Air,30/09/2016,9,2016
87567,High,2797,Corporate,Standerton,Technology,Office Machines,Jumbo Box,1157,8,3242,Delivery Truck,02/10/2016,10,2016
90831,Critical,178,SmallBusiness,Belfast,Furniture,Tables,Jumbo Box,-431,4,704,Delivery Truck,03/10/2016,10,2016
86995,Not Specified,3180,Corporate,El Paso,Technology,Office Machines,Jumbo Drum,-9,16,1230,Delivery Truck,03/10/2016,10,2016
86247,Critical,3274,SmallBusiness,Jackson,Office Supplies,Accessories,Small Box,-30,2,33,Regular Air,04/10/2016,10,2016
89090,Not Specified,951,Consumer,Voronezh,Office Supplies,Paper,Wrap Bag,-55,26,207,Regular Air,05/10/2016,10,2016
89111,Not Specified,1769,HomeOffice,Tijuana,Office Supplies,Paper,Small Box,2,3,54,Express Air,06/10/2016,10,2016
89479,Low,1668,Consumer,Cape Town,Office Supplies,Appliances,Small Box,-22,4,42,Regular Air,07/10/2016,10,2016
85877,High,1740,Corporate,Hong Kong,Office Supplies,Storage,Small Box,48,6,68,Regular Air,07/10/2016,10,2016
90228,Medium,2926,Corporate,Rome,Office Supplies,Paper,Small Box,51,19,120,Regular Air,08/10/2016,10,2016
85963,Not Specified,2279,HomeOffice,Vancouver,Office Supplies,Pens,Wrap Bag,3,25,98,Regular Air,10/10/2016,10,2016
86248,Critical,3275,HomeOffice,Charlotte,Office Supplies,Pens,Wrap Bag,-16,11,21,Regular Air,11/10/2016,10,2016
91016,Not Specified,1994,Corporate,Bangalore,Furniture,Tables,Jumbo Box,-555,12,1719,Delivery Truck,12/10/2016,10,2016
90321,Critical,2215,Corporate,Mossel Bay,Office Supplies,Pens,Wrap Bag,16,15,104,Regular Air,14/10/2016,10,2016
86306,High,262,HomeOffice,Sheffield,Technology,Telephones,Small Box,-393,3,334,Express Air,14/10/2016,10,2016
88459,Low,2400,Corporate,San Diego,Office Supplies,Pens,Small Pack,5,9,192,Regular Air,15/10/2016,10,2016
89381,Low,1233,Consumer,Buenos Aires,Office Supplies,Rubber Bands,Wrap Bag,-1,9,16,Regular Air,17/10/2016,10,2016
87914,Critical,3393,Consumer,Milwaukee,Office Supplies,Paper,Small Box,-68,20,124,Regular Air,17/10/2016,10,2016
85926,Not Specified,2630,Corporate,Riyadh,Technology,Telephones,Small Box,544,13,2055,Regular Air,18/10/2016,10,2016
89438,Medium,998,SmallBusiness,Voronezh,Furniture,Furnishings,Medium Box,366,9,576,Regular Air,20/10/2016,10,2016
87841,High,2669,HomeOffice,Nagoya,Office Supplies,Scissors,Medium Box,-742,5,8036,Regular Air,21/10/2016,10,2016
88250,High,3077,Consumer,Santa Fe,Office Supplies,Paper,Small Box,-118,13,73,Regular Air,22/10/2016,10,2016
90972,Medium,2330,HomeOffice,Hong Kong,Furniture,Chairs,Jumbo Drum,-1078,17,1704,Delivery Truck,24/10/2016,10,2016
50656,Critical,2571,Consumer,New York City,Furniture,Furnishings,Small Box,47,82,1067,Regular Air,24/10/2016,10,2016
89216,Critical,2743,Corporate,Raleigh,Furniture,Furnishings,Small Pack,40,18,125,Regular Air,24/10/2016,10,2016
86988,Low,2783,Corporate,Raleigh,Furniture,Bookcases,Jumbo Box,-117,13,1275,Delivery Truck,26/10/2016,10,2016
91243,Not Specified,2041,HomeOffice,Victoria,Technology,Office Machines,Medium Box,-3882,1,1902,Regular Air,27/10/2016,10,2016
38912,Low,342,Corporate,Manchester,Technology,Telephones,Small Box,201,55,3754,Regular Air,27/10/2016,10,2016
90983,High,1105,HomeOffice,Istanbul,Furniture,Furnishings,Small Box,-51,13,62,Regular Air,28/10/2016,10,2016
86325,High,594,Consumer,Melbourne,Office Supplies,Pens,Wrap Bag,41,17,104,Regular Air,29/10/2016,10,2016
48706,Low,1217,SmallBusiness,Yaounde,Office Supplies,Rubber Bands,Wrap Bag,-3,59,65,Regular Air,29/10/2016,10,2016
86032,Low,457,Corporate,Adelaide,Furniture,Furnishings,Small Pack,6,16,102,Regular Air,31/10/2016,10,2016
89828,Low,1957,Consumer,Beijing,Office Supplies,Pens,Wrap Bag,116,40,178,Regular Air,31/10/2016,10,2016
88125,High,2727,Consumer,Naples,Office Supplies,Labels,Small Box,88,36,137,Regular Air,01/11/2016,11,2016
87568,Not Specified,2795,Corporate,Sacramento,Furniture,Furnishings,Wrap Bag,65,18,144,Regular Air,04/11/2016,11,2016
89678,Critical,2124,Corporate,Cancun,Office Supplies,Accessories,Small Box,73,23,103,Express Air,05/11/2016,11,2016
89425,Not Specified,3073,Corporate,Stockholm,Office Supplies,Paper,Small Box,132,34,186,Regular Air,06/11/2016,11,2016
90235,High,1568,Corporate,Hong Kong,Furniture,Furnishings,Medium Box,1,26,2379,Regular Air,08/11/2016,11,2016
86653,Critical,1680,Consumer,Victoria,Office Supplies,Appliances,Large Box,321,23,1450,Express Air,08/11/2016,11,2016
88818,Low,2650,Corporate,Shanghai,Technology,Peripherals,Small Pack,1107,42,1653,Regular Air,09/11/2016,11,2016
85978,Medium,211,Consumer,Bristol,Office Supplies,Storage,Large Box,146,9,608,Express Air,11/11/2016,11,2016
90142,Critical,1090,Corporate,Bangkok,Furniture,Furnishings,Small Box,8,7,40,Regular Air,12/11/2016,11,2016
87116,Medium,1069,HomeOffice,Yaroslavl,Office Supplies,Labels,Small Box,37,11,55,Regular Air,13/11/2016,11,2016
86044,Not Specified,317,Corporate,Nottingham,Office Supplies,Storage,Small Box,102,43,579,Regular Air,16/11/2016,11,2016
87669,Low,23,Corporate,Edinburgh,Furniture,Tables,Jumbo Box,342,11,1526,Delivery Truck,17/11/2016,11,2016
44737,Medium,1104,HomeOffice,Melbourne,Technology,Telephones,Wrap Bag,38,58,1260,Regular Air,18/11/2016,11,2016
88793,Not Specified,1708,SmallBusiness,Vancouver,Technology,Peripherals,Small Box,61,1,96,Regular Air,19/11/2016,11,2016
86143,Medium,2916,HomeOffice,Milan,Technology,Telephones,Small Box,84,25,1654,Regular Air,20/11/2016,11,2016
89312,Low,2442,Corporate,Shanghai,Office Supplies,Paper,Small Box,408,44,2182,Regular Air,21/11/2016,11,2016
88567,Medium,2069,Consumer,Victoria,Technology,Peripherals,Small Pack,-88,21,971,Regular Air,23/11/2016,11,2016
91260,Low,1983,Consumer,Merida,Office Supplies,Appliances,Small Box,17,6,23,Express Air,23/11/2016,11,2016
89866,Not Specified,1782,HomeOffice,Varanasi,Technology,Peripherals,Small Box,586,41,6333,Regular Air,24/11/2016,11,2016
88452,Medium,3064,Consumer,Nagasaki,Furniture,Chairs,Jumbo Drum,722,23,3634,Delivery Truck,27/11/2016,11,2016
86091,Not Specified,2968,SmallBusiness,San Diego,Furniture,Chairs,Jumbo Drum,140,14,481,Delivery Truck,28/11/2016,11,2016
90999,Not Specified,132,Corporate,Cardiff,Office Supplies,Paper,Wrap Bag,778,32,1179,Regular Air,29/11/2016,11,2016
87207,High,1727,SmallBusiness,Beijing,Furniture,Chairs,Jumbo Drum,5854,18,8660,Delivery Truck,01/12/2016,12,2016
88346,Critical,1952,Corporate,Beijing,Technology,Office Machines,Jumbo Drum,-27,16,9476,Delivery Truck,01/12/2016,12,2016
90184,Critical,1758,Consumer,Tijuana,Furniture,Tables,Large Box,-164,3,650,Express Air,02/12/2016,12,2016
90916,Critical,549,Corporate,Adelaide,Office Supplies,Accessories,Small Box,-44,18,67,Regular Air,03/12/2016,12,2016
91382,High,3067,Consumer,Aomori,Office Supplies,Scissors,Small Pack,-19,13,86,Regular Air,05/12/2016,12,2016
86162,Low,1296,SmallBusiness,Cairo,Office Supplies,Paper,Small Box,87,14,161,Regular Air,05/12/2016,12,2016
91465,Critical,2056,HomeOffice,Victoria,Furniture,Chairs,Jumbo Drum,-168,3,810,Delivery Truck,07/12/2016,12,2016
89052,Critical,2977,SmallBusiness,Boise,Technology,Copiers and Fax,Large Box,5824,12,8865,Regular Air,08/12/2016,12,2016
88415,Not Specified,1273,Corporate,Recife,Office Supplies,Paper,Small Box,-20,14,87,Regular Air,08/12/2016,12,2016
91114,High,2429,HomeOffice,Riyadh,Office Supplies,Envelopes,Small Box,27,3,127,Regular Air,09/12/2016,12,2016
88277,Low,2359,HomeOffice,Austin,Office Supplies,Appliances,Large Box,1,6,1847,Regular Air,09/12/2016,12,2016
91193,Not Specified,2104,Corporate,Hong Kong,Furniture,Furnishings,Small Box,51,5,73,Regular Air,10/12/2016,12,2016
89867,Not Specified,1786,Corporate,Bangalore,Technology,Office Machines,Jumbo Drum,-3120,14,12496,Delivery Truck,11/12/2016,12,2016
86912,Critical,3156,Consumer,Baltimore,Furniture,Chairs,Jumbo Drum,87,21,3012,Delivery Truck,11/12/2016,12,2016
89318,Not Specified,3098,Consumer,Columbus,Office Supplies,Storage,Large Box,-173,11,791,Regular Air,12/12/2016,12,2016
90684,Critical,1665,Consumer,Mossel Bay,Furniture,Bookcases,Jumbo Box,-56,8,1190,Delivery Truck,15/12/2016,12,2016
39399,Medium,2920,HomeOffice,Chicago,Office Supplies,Accessories,Small Box,23,56,584,Regular Air,16/12/2016,12,2016
91121,High,1468,SmallBusiness,Sao Paulo,Technology,Peripherals,Small Box,2978,15,4622,Regular Air,17/12/2016,12,2016
90576,Low,2001,Corporate,Davangere,Office Supplies,Accessories,Small Box,18,1,26,Regular Air,20/12/2016,12,2016
87461,Medium,2535,SmallBusiness,Marseille,Furniture,Furnishings,Small Box,-34,23,148,Regular Air,20/12/2016,12,2016
87461,Medium,2533,SmallBusiness,Lyon,Technology,Office Machines,Medium Box,-17,4,599,Regular Air,20/12/2016,12,2016
86721,Critical,245,Corporate,Glasgow,Technology,Office Machines,Medium Box,558,16,878,Regular Air,23/12/2016,12,2016
90174,Medium,896,Corporate,Voronezh,Technology,Telephones,Small Box,-147,3,379,Regular Air,24/12/2016,12,2016
87389,Critical,2600,Corporate,Cape Town,Technology,Copiers and Fax,Jumbo Drum,576,8,3457,Delivery Truck,24/12/2016,12,2016
86278,Medium,254,HomeOffice,Manchester,Office Supplies,Accessories,Small Box,-6,1,22,Regular Air,27/12/2016,12,2016
88070,Not Specified,463,SmallBusiness,Hobart,Office Supplies,Accessories,Small Box,706,15,1044,Regular Air,27/12/2016,12,2016
87694,Not Specified,2702,Corporate,Odessa,Office Supplies,Appliances,Small Box,-54,23,89,Regular Air,28/12/2016,12,2016
