Numrow,ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
366,01832,-71.110238,42.781357,86.0,21431.0,48798.0,2.5299999937415123
367,01833,-70.982918,42.729437,76.0,7377.0,76260.0,2.869999997317791
368,01834,-71.024877,42.750691,78.0,6038.0,69167.0,2.9299999997019768
369,01835,-71.085184,42.757767,85.0,13416.0,55505.0,2.5299999937415123
370,01840,-71.161815,42.706941,98.0,4450.0,12307.0,2.0699999928474426
371,01841,-71.166672,42.71159,99.0,44339.0,26944.0,3.1099999994039536
372,01843,-71.160788,42.691091,97.0,23189.0,34851.0,2.75
373,01844,-71.179352,42.73004,86.0,43854.0,49604.0,2.619999997317791
374,01845,-71.11171,42.683841,81.0,27202.0,72728.0,2.5999999940395355
375,01850,-71.305044,42.655791,99.0,15808.0,40418.0,2.75
376,01851,-71.33238,42.630915,98.0,29631.0,42081.0,2.889999993145466
377,01852,-71.298493,42.634112,97.0,32904.0,38576.0,2.5
378,01854,-71.333486,42.649758,97.0,26824.0,35371.0,2.6299999952316284
379,01860,-71.002074,42.834246,78.0,6138.0,58692.0,2.7299999967217445
380,01862,-71.291101,42.573592,82.0,10074.0,65460.0,2.8199999928474426
381,01863,-71.393229,42.634199,86.0,8430.0,60456.0,2.439999997615814
382,01864,-71.098208,42.583436,81.0,13865.0,76784.0,2.8599999994039536
383,01867,-71.109939,42.52585,88.0,23708.0,77059.0,2.709999993443489
384,01876,-71.220715,42.601684,83.0,28484.0,69581.0,2.8199999928474426
385,01879,-71.416949,42.671589,77.0,11088.0,69714.0,2.969999998807907
386,01880,-71.071324,42.501345,91.0,24804.0,66117.0,2.519999995827675
387,01886,-71.437547,42.592086,78.0,20754.0,98272.0,3.0299999937415123
388,01887,-71.170317,42.558576,83.0,21335.0,70741.0,3.0099999979138374
389,01890,-71.14276,42.451945,91.0,20810.0,94049.0,2.649999998509884
390,018HH,-71.120605,42.735906,,0.0,0.0,0.0
391,01902,-70.941136,42.469946,100.0,47625.0,31751.0,2.5299999937415123
392,01904,-70.965793,42.490421,93.0,18052.0,56284.0,2.6599999964237213
393,01905,-70.974113,42.464879,96.0,23410.0,37099.0,2.7599999979138374
394,01906,-71.009801,42.462796,88.0,26041.0,55364.0,2.5999999940395355
395,01907,-70.905883,42.474409,95.0,14412.0,71089.0,2.4799999967217445
396,01908,-70.928091,42.427096,90.0,3632.0,64052.0,2.1999999955296516
397,01913,-70.93547,42.854423,83.0,16397.0,51906.0,2.519999995827675
398,01915,-70.875702,42.560995,88.0,39862.0,53984.0,2.389999993145466
399,01921,-71.008448,42.677869,71.0,7921.0,113212.0,3.0799999982118607
400,01922,-70.926489,42.76087,71.0,2854.0,81276.0,3.0499999970197678
401,01923,-70.943222,42.569756,86.0,25212.0,58779.0,2.5299999937415123
402,01929,-70.779255,42.631753,67.0,3267.0,59554.0,2.489999994635582
403,01930,-70.675521,42.624015,82.0,30273.0,47722.0,2.3799999952316284
404,01938,-70.840072,42.682965,73.0,12987.0,57284.0,2.4199999943375587
405,01940,-71.028348,42.527895,82.0,11542.0,80626.0,2.75
406,01944,-70.764624,42.580033,76.0,5228.0,73467.0,2.399999998509884
407,01945,-70.863236,42.497146,94.0,20377.0,73968.0,2.369999997317791
408,01949,-71.013562,42.602278,76.0,7744.0,81395.0,2.75
409,01950,-70.863633,42.809891,85.0,18387.0,58523.0,2.2299999967217445
410,01951,-70.86866,42.780141,67.0,2718.0,75049.0,2.589999996125698
411,01952,-70.861539,42.85048,75.0,7827.0,49310.0,2.5299999937415123
412,01960,-70.961465,42.534045,90.0,48129.0,54829.0,2.5499999970197678
413,01966,-70.617274,42.659936,82.0,7767.0,50661.0,2.1999999955296516
414,01969,-70.908992,42.716708,71.0,5500.0,62130.0,2.769999995827675
415,01970,-70.898503,42.516845,95.0,40407.0,44033.0,2.239999994635582
416,01982,-70.865134,42.616643,76.0,8315.0,72000.0,2.869999997317791
417,01983,-70.944248,42.642471,75.0,6141.0,96430.0,2.869999997317791
418,01984,-70.876183,42.600518,76.0,4440.0,90524.0,2.6999999955296516
419,01985,-70.972861,42.790736,70.0,4149.0,92828.0,2.9799999967217445
420,019HH,-70.777566,42.6254,,0.0,0.0,0.0
421,02019,-71.479533,42.075122,79.0,15314.0,64496.0,2.75
422,02021,-71.134301,42.166776,81.0,20614.0,69260.0,2.559999994933605
423,02025,-70.812239,42.241908,78.0,7261.0,84156.0,2.689999997615814
424,02026,-71.165531,42.244609,88.0,23527.0,61631.0,2.6099999994039536
425,02030,-71.282415,42.23888,72.0,5558.0,141818.0,3.0099999979138374
426,02032,-71.213629,42.153912,84.0,3914.0,77227.0,2.8199999928474426
427,02035,-71.242325,42.061427,79.0,16246.0,64323.0,2.6299999952316284
428,02038,-71.406909,42.089104,82.0,29560.0,71174.0,2.8499999940395355
429,02043,-70.887644,42.225708,80.0,19882.0,83018.0,2.719999998807907
430,02045,-70.87663,42.286347,92.0,11050.0,52377.0,2.439999997615814
431,02048,-71.219105,42.019982,82.0,22414.0,66925.0,2.8199999928474426
432,02050,-70.691729,42.109763,80.0,24757.0,66434.0,2.709999993443489
433,02052,-71.30476,42.185571,80.0,12273.0,97748.0,3.019999995827675
434,02053,-71.423158,42.151526,81.0,12448.0,75135.0,2.9499999955296516
435,02054,-71.361784,42.166398,77.0,7902.0,62806.0,2.619999997317791
436,02056,-71.328559,42.111836,78.0,10460.0,86153.0,3.089999996125698
437,02061,-70.820508,42.15243,74.0,9765.0,87397.0,2.939999997615814
438,02062,-71.201661,42.185974,89.0,28587.0,58421.0,2.4099999964237213
439,02066,-70.751306,42.205038,81.0,17430.0,71117.0,2.6599999964237213
440,02067,-71.179231,42.113749,78.0,17396.0,89178.0,2.9199999943375587
441,02071,-71.272392,42.101406,77.0,995.0,79811.0,3.519999995827675
442,02072,-71.106273,42.125432,85.0,27149.0,57838.0,2.5999999940395355
443,02081,-71.253753,42.145237,81.0,17927.0,72861.0,2.6599999964237213
444,02090,-71.20735,42.212949,83.0,14100.0,87638.0,2.7299999967217445
445,02093,-71.346178,42.0597,74.0,10554.0,78043.0,2.889999993145466
446,020HH,-70.763292,42.157445,,0.0,0.0,0.0
447,02108,-71.064087,42.357903,99.0,3309.0,71199.0,1.5399999991059303
448,02109,-71.054175,42.361477,100.0,3492.0,78254.0,1.6099999994039536
449,02110,-71.053652,42.356532,98.0,1356.0,79085.0,1.449999999254942
450,02111,-71.061012,42.349838,100.0,5180.0,20354.0,2.0399999991059303
451,02113,-71.056369,42.365028,100.0,6378.0,47547.0,1.5599999986588955
452,02114,-71.067746,42.361792,100.0,11200.0,55678.0,1.5199999995529652
453,02115,-71.092687,42.34308,100.0,25202.0,28244.0,1.6899999976158142
454,02116,-71.073722,42.349622,100.0,19448.0,60467.0,1.5899999998509884
455,02118,-71.072765,42.338724,100.0,22074.0,38550.0,1.8499999977648258
456,02119,-71.084553,42.324511,99.0,23781.0,26120.0,2.619999997317791
457,02120,-71.096516,42.332099,100.0,11218.0,30658.0,2.709999993443489
458,02121,-71.081278,42.307448,100.0,24880.0,27211.0,2.7899999991059303
459,02122,-71.054542,42.296298,99.0,23870.0,40021.0,2.809999994933605
460,02124,-71.071563,42.28713,100.0,51344.0,36025.0,2.9299999997019768
461,02125,-71.058112,42.316852,99.0,33952.0,35513.0,2.8499999940395355
462,02126,-71.094267,42.272098,99.0,28147.0,38581.0,2.9499999955296516
463,02127,-71.045623,42.33499,99.0,29530.0,39625.0,2.0999999940395355
464,02128,-71.025505,42.378297,98.0,38413.0,31013.0,2.649999998509884
465,02129,-71.06495,42.378619,99.0,15195.0,55700.0,2.0499999970197678
466,02130,-71.111711,42.309998,98.0,36232.0,46592.0,2.3199999928474426
467,02131,-71.130529,42.284678,99.0,32404.0,46722.0,2.619999997317791
468,02132,-71.159801,42.279432,95.0,23826.0,57179.0,2.309999994933605
469,02134,-71.131645,42.355147,99.0,21333.0,32145.0,2.2599999979138374
470,02135,-71.153496,42.348418,99.0,44016.0,43139.0,2.139999993145466
471,02136,-71.125936,42.252198,96.0,28337.0,41144.0,2.619999997317791
472,02138,-71.128031,42.379146,99.0,35556.0,55726.0,1.8599999994039536
473,02139,-71.104319,42.364347,100.0,34638.0,44382.0,2.1299999952316284
474,02140,-71.128379,42.393327,99.0,16846.0,50640.0,2.139999993145466
475,02141,-71.084434,42.370519,100.0,12271.0,40475.0,2.149999998509884
476,02142,-71.084129,42.362297,91.0,2065.0,56731.0,1.669999998062849
477,02143,-71.099084,42.381929,100.0,25135.0,45095.0,2.219999998807907
478,02144,-71.121658,42.399546,100.0,25062.0,53294.0,2.2599999979138374
479,02145,-71.092255,42.390846,100.0,26861.0,41226.0,2.6599999964237213
480,02148,-71.060597,42.428549,99.0,56340.0,45654.0,2.4199999943375587
481,02149,-71.052206,42.409916,99.0,38037.0,40661.0,2.4499999955296516
482,02150,-71.033529,42.396382,100.0,35080.0,30161.0,2.869999997317791
483,02151,-71.00525,42.416247,98.0,47283.0,37067.0,2.4099999964237213
484,02152,-70.978036,42.373047,98.0,18303.0,53122.0,2.2999999970197678
485,02155,-71.109426,42.419846,97.0,56185.0,52512.0,2.4299999997019768
486,02163,-71.120564,42.367946,98.0,1134.0,30901.0,1.8899999968707561
487,02169,-70.995934,42.250739,95.0,52117.0,45056.0,2.1599999964237213
488,02170,-71.018348,42.267049,99.0,19327.0,51607.0,2.3499999940395355
489,02171,-71.023163,42.284498,97.0,16581.0,50999.0,2.309999994933605
490,02176,-71.062339,42.459045,96.0,27134.0,62811.0,2.439999997615814
491,02180,-71.098352,42.480145,91.0,22219.0,56605.0,2.4199999943375587
492,02184,-70.999683,42.209555,88.0,33828.0,61790.0,2.6099999994039536
493,02186,-71.074966,42.253074,86.0,26062.0,78985.0,2.7899999991059303
494,02188,-70.958723,42.212866,93.0,14789.0,48212.0,2.3599999994039536
495,02189,-70.931118,42.2112,92.0,14897.0,48917.0,2.4099999964237213
496,02190,-70.945979,42.1711,87.0,15561.0,56303.0,2.459999993443489
497,02191,-70.944343,42.242749,92.0,8741.0,55880.0,2.469999998807907
498,02199,-71.082343,42.34713,100.0,995.0,65313.0,1.369999997317791
499,021HH,-70.995116,42.333634,,0.0,0.0,0.0
500,02210,-71.044639,42.347974,77.0,509.0,86918.0,1.7799999974668026
501,02215,-71.102153,42.346997,100.0,22331.0,27040.0,1.5599999986588955
502,02222,-71.062829,42.367797,85.0,55.0,0.0,0.0
503,022HH,-71.050374,42.352702,,0.0,0.0,0.0
504,02301,-71.034413,42.0794,95.0,61551.0,36646.0,2.6599999964237213
505,02302,-71.002221,42.08715,92.0,32753.0,45972.0,2.9199999943375587
506,02322,-71.045227,42.121932,81.0,4443.0,50305.0,2.6099999994039536
507,02324,-70.972156,41.979501,80.0,25179.0,65276.0,2.809999994933605
508,02330,-70.765609,41.873697,72.0,11163.0,53506.0,2.7999999970197678
509,02332,-70.701053,42.031371,77.0,14248.0,97124.0,2.8499999940395355
510,02333,-70.952273,42.029083,78.0,12974.0,60311.0,2.939999997615814
511,02338,-70.853955,41.999851,74.0,7513.0,57146.0,2.719999998807907
512,02339,-70.859137,42.12867,80.0,13164.0,73838.0,3.019999995827675
513,02341,-70.862051,42.059434,77.0,9482.0,62586.0,3.0399999991059303
514,02343,-71.010375,42.148351,84.0,10682.0,54252.0,2.6099999994039536
515,02346,-70.894066,41.889582,70.0,19897.0,52808.0,2.7799999937415123
516,02347,-70.959736,41.835094,70.0,9865.0,70394.0,2.9099999964237213
517,02351,-70.947876,42.119534,84.0,14605.0,57100.0,2.739999994635582
518,02356,-71.113099,42.058507,81.0,12614.0,73929.0,2.8199999928474426
519,02358,-70.626425,41.805219,78.0,13.0,33750.0,1.8599999994039536
520,02359,-70.804269,42.065554,78.0,16927.0,65050.0,2.9199999943375587
521,02360,-70.619992,41.894676,77.0,51547.0,54677.0,2.6699999943375587
522,02364,-70.738273,41.993102,77.0,11780.0,53780.0,2.709999993443489
523,02366,-70.660887,41.854063,67.0,136.0,0.0,0.0
524,02367,-70.804521,41.968987,65.0,2637.0,70045.0,3.089999996125698
525,02368,-71.049124,42.173417,90.0,31227.0,55358.0,2.719999998807907
526,02370,-70.911895,42.129513,85.0,17670.0,50613.0,2.6699999943375587
527,02375,-71.101917,42.029749,77.0,9685.0,64000.0,2.649999998509884
528,02379,-71.018781,42.02195,74.0,6640.0,56083.0,2.6599999964237213
529,02382,-70.937347,42.08235,87.0,13882.0,55303.0,2.769999995827675
530,023HH,-70.662994,41.95506,,0.0,0.0,0.0
531,023XX,-70.694107,41.837895,3.0,18.0,0.0,0.0
532,02420,-71.216194,42.452895,87.0,14126.0,92911.0,2.689999997615814
533,02421,-71.235539,42.439295,85.0,16239.0,100358.0,2.6299999952316284
534,02445,-71.139331,42.324397,95.0,26259.0,73197.0,2.3299999982118607
535,02446,-71.121419,42.344747,100.0,29647.0,62817.0,2.0399999991059303
536,02451,-71.247715,42.393029,90.0,17774.0,57186.0,2.399999998509884
537,02452,-71.221533,42.392496,92.0,12306.0,61096.0,2.189999997615814
538,02453,-71.235635,42.370446,98.0,29146.0,50189.0,2.2599999979138374
539,02458,-71.188092,42.354727,97.0,11864.0,73065.0,2.339999996125698
540,02459,-71.193009,42.321197,92.0,17893.0,99076.0,2.689999997615814
541,02460,-71.209073,42.352996,97.0,9672.0,83081.0,2.5
542,02461,-71.208223,42.31883,95.0,6362.0,96879.0,2.639999993145466
543,02462,-71.257616,42.331646,89.0,1464.0,63092.0,2.089999996125698
544,02464,-71.220465,42.311997,95.0,2849.0,64605.0,2.1999999955296516
545,02465,-71.226773,42.351046,96.0,10995.0,82301.0,2.6299999952316284
546,02466,-71.247355,42.345833,93.0,7235.0,78786.0,2.439999997615814
547,02467,-71.173148,42.321997,95.0,10759.0,78007.0,2.239999994635582
548,02468,-71.231907,42.325247,93.0,5891.0,145394.0,2.969999998807907
549,02472,-71.181961,42.371296,98.0,32986.0,59764.0,2.1699999943375587
550,02474,-71.156355,42.419496,98.0,25682.0,62846.0,2.25
551,02476,-71.177615,42.416745,98.0,16697.0,66631.0,2.1699999943375587
552,02478,-71.174712,42.391546,95.0,24173.0,80300.0,2.459999993443489
553,02481,-71.276497,42.313329,89.0,14128.0,123622.0,2.8499999940395355
554,02482,-71.303369,42.300096,89.0,12485.0,105738.0,2.5
555,02492,-71.233888,42.278247,87.0,19697.0,93342.0,2.6699999943375587
556,02493,-71.28831,42.358663,78.0,11469.0,153918.0,2.8599999994039536
557,02494,-71.231541,42.29813,89.0,9214.0,79169.0,2.5499999970197678
558,02532,-70.597646,41.751841,79.0,14793.0,44114.0,2.339999996125698
559,02534,-70.616009,41.66566,70.0,815.0,61607.0,2.2899999991059303
560,02535,-70.751458,41.345578,25.0,1196.0,42386.0,2.269999995827675
561,02536,-70.561404,41.578992,78.0,19699.0,47494.0,2.489999994635582
562,02537,-70.437546,41.733837,75.0,5945.0,66166.0,2.6699999943375587
563,02538,-70.648815,41.782915,77.0,2910.0,41538.0,2.619999997317791
564,02539,-70.524537,41.380479,61.0,3779.0,50407.0,2.3499999940395355
565,02540,-70.619682,41.56105,79.0,8892.0,46708.0,1.949999999254942
566,02542,-70.524563,41.665605,57.0,1602.0,41875.0,3.059999994933605
567,02543,-70.665056,41.526791,74.0,750.0,50446.0,2.0399999991059303
568,02554,-70.09089,41.276758,66.0,9520.0,55522.0,2.369999997317791
569,02556,-70.630369,41.6403,79.0,3301.0,57841.0,2.339999996125698
570,02558,-70.659566,41.746424,84.0,1928.0,33674.0,2.4499999955296516
571,02559,-70.617067,41.694132,78.0,3205.0,48156.0,2.1599999964237213
572,02563,-70.488663,41.735645,79.0,10874.0,57815.0,2.6599999964237213
573,02568,-70.60872,41.451263,67.0,9555.0,42386.0,2.309999994933605
574,02571,-70.710596,41.751554,78.0,10500.0,40988.0,2.489999994635582
575,02575,-70.663762,41.378807,58.0,398.0,59688.0,2.0099999979138374
576,02576,-70.757839,41.776042,70.0,2982.0,40071.0,2.389999993145466
577,025HH,-70.565942,41.573686,,0.0,0.0,0.0
578,025XX,-70.654267,41.779736,1.0,7.0,0.0,0.0
579,02601,-70.289501,41.654741,84.0,16181.0,32199.0,2.25
580,02630,-70.295683,41.700327,74.0,1752.0,63409.0,2.25
581,02631,-70.077732,41.746647,73.0,9988.0,48640.0,2.3499999940395355
582,02632,-70.346588,41.658718,83.0,11204.0,50666.0,2.3299999982118607
583,02633,-69.977468,41.686534,73.0,4237.0,45817.0,2.0
584,02635,-70.443171,41.625037,77.0,3362.0,53824.0,2.2599999979138374
585,02638,-70.191831,41.736684,76.0,3892.0,51699.0,2.1999999955296516
586,02639,-70.133481,41.661115,82.0,3245.0,34811.0,2.0299999937415123
587,02642,-69.989214,41.844087,73.0,5453.0,42618.0,2.25
588,02644,-70.512116,41.683462,81.0,3773.0,61981.0,3.0099999979138374
589,02645,-70.056792,41.707332,76.0,9575.0,42677.0,2.2899999991059303
590,02646,-70.074193,41.669219,77.0,1886.0,37315.0,1.8799999989569187
591,02647,-70.304359,41.63275,65.0,73.0,58542.0,1.919999998062849
592,02648,-70.416803,41.667689,78.0,7437.0,52142.0,2.7899999991059303
593,02649,-70.487542,41.613743,75.0,12964.0,50879.0,2.439999997615814
594,02650,-69.969587,41.702265,77.0,1046.0,51060.0,1.9399999976158142
595,02652,-70.079382,42.02889,63.0,1351.0,39423.0,2.25
596,02653,-69.97312,41.777647,72.0,6287.0,42609.0,1.9899999983608723
597,02655,-70.386932,41.632935,76.0,4121.0,52500.0,2.1999999955296516
598,02657,-70.18947,42.053355,72.0,3431.0,32716.0,1.6899999976158142
599,02659,-70.024952,41.678628,75.0,1219.0,36989.0,2.1299999952316284
600,02660,-70.161658,41.712338,79.0,7252.0,42864.0,2.149999998509884
601,02661,-70.039606,41.675799,80.0,7.0,16250.0,0.8799999989569187
602,02664,-70.197973,41.670981,83.0,9836.0,37929.0,2.0399999991059303
603,02666,-70.054277,41.992804,47.0,732.0,46985.0,2.0699999928474426
604,02667,-70.014845,41.922412,61.0,2753.0,43365.0,2.1099999994039536
605,02668,-70.370482,41.70631,68.0,3358.0,68164.0,2.809999994933605
606,02669,-69.994948,41.673635,67.0,178.0,55625.0,1.75
607,02670,-70.170894,41.659749,78.0,1584.0,36053.0,1.8899999968707561
608,02671,-70.111528,41.665589,78.0,1023.0,36711.0,2.0399999991059303
609,02672,-70.319627,41.636077,73.0,201.0,76467.0,1.8099999986588955
610,02673,-70.237264,41.656883,81.0,8331.0,36909.0,2.209999993443489
611,02675,-70.22395,41.703205,78.0,6808.0,50421.0,2.149999998509884
612,026HH,-70.127641,41.756212,,0.0,0.0,0.0
613,02702,-71.064465,41.792192,67.0,4092.0,68505.0,2.8599999994039536
614,02703,-71.314564,41.928099,84.0,42068.0,50807.0,2.5699999928474426
615,02713,-70.895408,41.429673,16.0,59.0,22292.0,1.7399999983608723
616,02715,-71.136335,41.811514,67.0,2202.0,60405.0,2.899999998509884
617,02717,-70.95332,41.765934,66.0,4380.0,61481.0,2.839999996125698
618,02718,-71.018273,41.876249,77.0,6809.0,53357.0,2.889999993145466
619,02719,-70.881401,41.634152,83.0,16159.0,41696.0,2.3799999952316284
620,02720,-71.139866,41.716952,90.0,31683.0,35749.0,2.2999999970197678
621,02721,-71.154252,41.685452,97.0,26336.0,26049.0,2.369999997317791
622,02723,-71.132346,41.691369,99.0,15941.0,25178.0,2.3499999940395355
623,02724,-71.17436,41.684152,99.0,17479.0,25508.0,2.2599999979138374
624,02725,-71.174823,41.721652,82.0,2813.0,50000.0,2.769999995827675
625,02726,-71.148943,41.754828,89.0,15383.0,51843.0,2.5399999991059303
626,02738,-70.750867,41.706599,72.0,5123.0,61250.0,2.5099999979138374
627,02739,-70.800873,41.654776,73.0,6268.0,58466.0,2.459999993443489
628,02740,-70.937523,41.634754,98.0,43159.0,27293.0,2.3499999940395355
629,02743,-70.910195,41.697015,76.0,10072.0,51440.0,2.6799999997019768
630,02744,-70.914534,41.610754,98.0,11718.0,24124.0,2.4799999967217445
631,02745,-70.932641,41.692806,88.0,23984.0,37796.0,2.4299999997019768
632,02746,-70.933475,41.659336,97.0,15073.0,18429.0,2.459999993443489
633,02747,-70.990764,41.637916,74.0,19359.0,52363.0,2.709999993443489
634,02748,-70.949401,41.59156,75.0,11315.0,48738.0,2.439999997615814
635,02760,-71.330865,41.975495,84.0,24889.0,59196.0,2.5699999928474426
636,02762,-71.32392,42.011848,78.0,7683.0,57155.0,2.5299999937415123
637,02763,-71.31024,41.967949,86.0,2254.0,65278.0,2.939999997615814
638,02764,-71.151254,41.851557,71.0,3973.0,57571.0,2.719999998807907
639,02766,-71.185408,41.969185,77.0,18036.0,64818.0,2.7899999991059303
640,02767,-71.049058,41.934586,75.0,11488.0,61503.0,2.8199999928474426
641,02769,-71.261158,41.835067,67.0,10122.0,65280.0,2.889999993145466
642,02770,-70.83848,41.760783,61.0,4390.0,63640.0,2.899999998509884
643,02771,-71.323436,41.84345,78.0,13425.0,56364.0,2.769999995827675
644,02777,-71.214333,41.741551,78.0,15989.0,52573.0,2.6599999964237213
645,02779,-71.077991,41.825252,72.0,5749.0,66295.0,3.1099999994039536
646,02780,-71.102887,41.904888,84.0,49418.0,41753.0,2.4499999955296516
647,02790,-71.089046,41.602517,68.0,14597.0,55565.0,2.6299999952316284
648,027HH,-71.0363,41.711052,,0.0,0.0,0.0
649,02804,-71.781015,41.430068,68.0,2829.0,54352.0,2.6699999943375587
650,02806,-71.320319,41.746834,86.0,16819.0,74591.0,2.7299999967217445
651,02807,-71.58358,41.171389,57.0,1010.0,44779.0,2.1299999952316284
652,02808,-71.747851,41.402009,70.0,2297.0,45400.0,2.8499999940395355
653,02809,-71.268669,41.6842,88.0,22469.0,43689.0,2.4499999955296516
654,02812,-71.66408,41.46603,65.0,1250.0,66932.0,2.989999994635582
655,02813,-71.668133,41.385256,66.0,7859.0,51491.0,2.459999993443489
656,02814,-71.703354,41.896002,64.0,7603.0,56577.0,2.8199999928474426
657,02815,-71.670099,41.777861,58.0,275.0,56579.0,3.089999996125698
658,02816,-71.574627,41.69105,79.0,31239.0,51581.0,2.6099999994039536
659,02817,-71.670239,41.625874,57.0,5122.0,65900.0,2.9099999964237213
660,02818,-71.468155,41.649733,79.0,18349.0,62616.0,2.469999998807907
